;imagen;toponimo;0;1;2;3;4;5;6;7;num_caract;image;lon_text;lat_text;PERCENTAGE;COINCIDENCE;category;type_cat
1170;c-1891 f-074.jpg;BELGICA;825.0;842.0;948.0;828.0;950.0;859.0;830.0;879.0;7;c-1891 f-074;-7.555.030.292.041.990;3.738.946.516.520.560;8.571.428.571.428.570;BÉLGICA;Sitio;CATALOGO
1171;c-1891 f-074.jpg;VDH STR AAR;1197.0;800.0;1499.0;761.0;1504.0;805.0;1202.0;842.0;11;c-1891 f-074;-755.404.933.572.638;37.400.590.917.060.000;4.166.666.666.666.660;;;
1172;c-1891 f-074.jpg;THE PALANI;1572.0;755.0;1781.0;533.0;1817.0;569.0;1608.0;789.0;10;c-1891 f-074;-7.553.060.468.472.740;37.412.511.365.475.300;60.0;;;
1173;c-1891 f-074.jpg;NDA SANTA ANA;1219.0;866.0;1443.0;836.0;1447.0;867.0;1223.0;896.0;13;c-1891 f-074;-7.553.991.322.180.830;37.383.107.592.717.400;7.058.823.529.411.760;NEIRA (SANTA ANA);Caserío;CATALOGO
1174;c-1891 f-074.jpg;IA ALLANCIA;1629.0;851.0;1824.0;839.0;1826.0;868.0;1631.0;881.0;11;c-1891 f-074;-7.552.910.160.650.180;3.738.708.107.552.250;7.272.727.272.727.270;LA ALSACIA;Sitio;CATALOGO
1175;c-1891 f-074.jpg;LA PLANTACION;882.0;973.0;1097.0;963.0;1099.0;999.0;882.0;1007.0;13;c-1891 f-074;-7.554.879.984.219.430;3.735.476.341.537.420;923.076.923.076.923;LA PLANTACIÓN;Sitio;CATALOGO
1176;c-1891 f-074.jpg;EL JARDIN;349.0;1055.0;488.0;1041.0;491.0;1071.0;352.0;1082.0;9;c-1891 f-074;-7.556.285.494.209.270;37.333.041.709.372.800;8.888.888.888.888.880;EL JARDÍN;Sitio;CATALOGO
1177;c-1891 f-074.jpg;VIA EL;1824.0;941.0;1986.0;927.0;1990.0;967.0;1827.0;981.0;6;c-1891 f-074;-7.552.395.949.678.290;37.363.240.178.691.800;6.666.666.666.666.660;;;
1178;c-1891 f-074.jpg;MAELMIRADOR;332.0;1123.0;534.0;1101.0;538.0;1135.0;334.0;1155.0;11;c-1891 f-074;-7.556.330.322.858.100;37.315.028.587.322.900;7.272.727.272.727.270;EL MIRADOR;Sitio;CATALOGO
1179;c-1891 f-074.jpg;ALGODON;1802.0;983.0;2025.0;977.0;2027.0;1015.0;1804.0;1024.0;7;c-1891 f-074;-755.245.396.322.384;37.352.114.426.837.400;8.571.428.571.428.570;ALGODÓN;Vereda;CATALOGO
1180;c-1891 f-074.jpg;ATORRAL;613.0;1155.0;1103.0;1116.0;1109.0;1190.0;617.0;1219.0;7;c-1891 f-074;-7.555.589.331.662.710;373.065.518.240.054;7.142.857.142.857.140;CORRAL;Sabana;CATALOGO
1181;c-1891 f-074.jpg;QUE BRADA LA;1925.0;1089.0;2178.0;1124.0;2173.0;1154.0;1920.0;1110.0;12;c-1891 f-074;-7.552.129.614.764.640;37.324.035.148.347.900;75.0;QUEBRADILLA;Sitio;CATALOGO
1182;c-1891 f-074.jpg;EL SANTUARIO;939.0;1282.0;1200.0;1173.0;1214.0;1214.0;951.0;1321.0;12;c-1891 f-074;-7.554.729.676.396.880;37.272.909.669.588.600;100.0;EL SANTUARIO;Alto;CATALOGO
1183;c-1891 f-074.jpg;JAR DE VENECIA;215.0;1398.0;472.0;1384.0;473.0;1409.0;215.0;1421.0;14;c-1891 f-074;-7.556.638.849.441.240;3.724.218.140.256.230;6.428.571.428.571.420;;;
1184;c-1891 f-074.jpg;SAN PEDRO;434.0;1360.0;570.0;1347.0;572.0;1371.0;437.0;1384.0;9;c-1891 f-074;-755.606.135.096.512;37.252.247.559.002.000;100.0;SAN PEDRO;Sitio;CATALOGO
1185;c-1891 f-074.jpg;EL SANTUARIO;780.0;1370.0;1133.0;1305.0;1144.0;1335.0;787.0;1418.0;12;c-1891 f-074;-7.555.148.956.112.420;37.249.598.570.465.200;100.0;EL SANTUARIO;Alto;CATALOGO
1186;c-1891 f-074.jpg;PLAS PALMERAS;459.0;1439.0;674.0;1426.0;676.0;1449.0;462.0;1469.0;13;c-1891 f-074;-7.555.995.426.481.540;372.313.205.495.617;923.076.923.076.923;LAS PALMERAS;Sitio;CATALOGO
1187;c-1891 f-074.jpg;VIA AGUAYO;973.0;1371.0;1414.0;1307.0;1417.0;1359.0;979.0;1428.0;10;c-1891 f-074;-755.464.001.909.922;372.493.336.716.116;60.0;;;
1188;c-1891 f-074.jpg;VIA CUIRA;1680.0;1247.0;2099.0;1220.0;2102.0;1276.0;1685.0;1309.0;9;c-1891 f-074;-755.277.567.470.369;37.282.181.129.467.300;6.666.666.666.666.660;;;
1189;c-1891 f-074.jpg;LA VIER;1311.0;1396.0;1477.0;1389.0;1479.0;1424.0;1313.0;1437.0;7;c-1891 f-074;-7.553.748.720.081.270;3.724.271.120.026.970;75.0;LA VIEJA;Cerro;CATALOGO
1190;c-1891 f-074.jpg;EL TRI;1053.0;1460.0;1185.0;1442.0;1190.0;1477.0;1056.0;1496.0;6;c-1891 f-074;-7.554.429.060.751.770;3.722.575.767.363.450;7.142.857.142.857.140;EL TORO;Vereda;CATALOGO
1191;c-1891 f-074.jpg;ESTR LD;2167.0;1376.0;2248.0;1370.0;2250.0;1391.0;2168.0;1398.0;7;c-1891 f-074;-755.149.146.576.363;37.248.009.177.343.200;62.5;;;
1192;c-1891 f-074.jpg;SAN PEDRO;294.0;1591.0;432.0;1393.0;454.0;1408.0;319.0;1607.0;9;c-1891 f-074;-7.556.430.528.073.140;37.191.055.923.803.100;100.0;SAN PEDRO;Sitio;CATALOGO
1193;c-1891 f-074.jpg;VIA ESPIRITU SANTA;466.0;1581.0;814.0;1544.0;818.0;1587.0;470.0;1626.0;18;c-1891 f-074;-7.555.976.967.626.140;37.193.704.912.339.800;7.222.222.222.222.220;EL ESPÍRITU SANTO;Cuchilla;CATALOGO
1194;c-1891 f-074.jpg;EL EBEN;2105.0;1429.0;2207.0;1410.0;2210.0;1431.0;2108.0;1451.0;7;c-1891 f-074;-75.516.549.584.829;37.233.969.538.098.400;7.142.857.142.857.140;EL EDÉN;Vereda;CATALOGO
1195;c-1891 f-074.jpg;GENEL TO;1796.0;1461.0;1918.0;1452.0;1921.0;1484.0;1799.0;1496.0;8;c-1891 f-074;-7.552.469.785.099.890;37.225.492.774.780.800;62.5;;;
1196;c-1891 f-074.jpg;PLANTA;2175.0;1495.0;2305.0;1469.0;2309.0;1491.0;2179.0;1516.0;6;c-1891 f-074;-7.551.470.369.928.880;372.164.862.137.559;8.333.333.333.333.330;PLATA;Caño;CATALOGO
1197;c-1891 f-074.jpg;EL ENCANTO;2214.0;1532.0;2357.0;1510.0;2361.0;1534.0;2217.0;1555.0;10;c-1891 f-074;-7.551.367.527.734.500;37.206.684.956.169.900;100.0;EL ENCANTO;Vereda;CATALOGO
1198;c-1891 f-074.jpg;EL PORVENIR;1382.0;1653.0;1555.0;1639.0;1559.0;1672.0;1385.0;1687.0;11;c-1891 f-074;-7.553.561.494.547.910;37.174.632.194.875.200;100.0;EL PORVENIR;Sitio;CATALOGO
1199;c-1891 f-074.jpg;LAS ANIMAS;1376.0;1696.0;1550.0;1673.0;1556.0;1706.0;1381.0;1732.0;10;c-1891 f-074;-7.553.577.316.423.970;3.716.324.154.416.720;7.272.727.272.727.270;LAS LAJITAS;Quebrada;CATALOGO
1200;c-1891 f-074.jpg;LRESPERANZA;2128.0;1601.0;2320.0;1590.0;2322.0;1617.0;2129.0;1630.0;11;c-1891 f-074;-7.551.594.307.958.000;37.188.406.935.266.300;8.333.333.333.333.330;LA ESPERANZA;Vereda;CATALOGO
1201;c-1891 f-074.jpg;SN FRANCISCO;973.0;1772.0;1149.0;1752.0;1153.0;1786.0;975.0;1805.0;12;c-1891 f-074;-755.464.001.909.922;37.143.109.231.287.900;923.076.923.076.923;SAN FRANCISCO;Vereda;CATALOGO
1202;c-1891 f-074.jpg;PLANTR ACUEDUCTO;1896.0;1710.0;2164.0;1652.0;2171.0;1681.0;1896.0;1742.0;16;c-1891 f-074;-7.552.206.087.165.590;37.159.532.960.215.700;93.75;PLANTA ACUEDUCTO;Sitio;CATALOGO
1203;c-1891 f-074.jpg;ELENCANTA;2226.0;1660.0;2393.0;1645.0;2397.0;1680.0;2229.0;1696.0;9;c-1891 f-074;-7.551.335.883.982.390;37.172.777.902.899.500;80.0;EL ENCANTO;Vereda;CATALOGO
1204;c-1891 f-074.jpg;IR ESMERALDA;642.0;1863.0;839.0;1854.0;840.0;1889.0;644.0;1899.0;12;c-1891 f-074;-7.555.512.859.261.760;37.119.003.435.603.500;8.333.333.333.333.330;LA ESMERALDA;Vereda;CATALOGO
1205;c-1891 f-074.jpg;MADRID;1212.0;1787.0;1293.0;1765.0;1299.0;1790.0;1218.0;1811.0;6;c-1891 f-074;-7.554.009.781.036.230;371.391.357.484.828;100.0;MADRID;Sitio;CATALOGO
1206;c-1891 f-074.jpg;ELPUENTE;1949.0;1716.0;2101.0;1678.0;2109.0;1708.0;1952.0;1744.0;8;c-1891 f-074;-7.552.066.327.260.410;3.715.794.356.709.370;75.0;PUENTE;Vereda;CATALOGO
1207;c-1891 f-074.jpg;BUENAVISTA;1441.0;1797.0;1671.0;1768.0;1674.0;1794.0;1444.0;1822.0;10;c-1891 f-074;-7.553.405.912.766.670;3.713.648.675.994.600;909.090.909.090.909;BUENA VISTA;Sitio;CATALOGO
1208;c-1891 f-074.jpg;EL MIRADOR;998.0;1870.0;1179.0;1851.0;1181.0;1882.0;1002.0;1904.0;10;c-1891 f-074;-7.554.574.094.615.640;3.711.714.914.362.770;100.0;EL MIRADOR;Sitio;CATALOGO
1209;c-1891 f-074.jpg;MESITAS;1321.0;1835.0;1504.0;1819.0;1506.0;1838.0;1323.0;1856.0;7;c-1891 f-074;-7.553.722.350.287.840;37.126.420.603.506.400;7.142.857.142.857.140;MESETA;Sitio;CATALOGO
1210;c-1891 f-074.jpg;BUENOS PIC;1466.0;1855.0;1578.0;1837.0;1581.0;1860.0;1469.0;1876.0;10;c-1891 f-074;-7.553.339.988.283.100;37.121.122.626.432.900;6.666.666.666.666.660;;;
1211;c-1891 f-074.jpg;LA HOLANIA;441.0;2031.0;686.0;2009.0;689.0;2035.0;443.0;2057.0;10;c-1891 f-074;-7.556.042.892.109.710;37.074.500.428.186.100;90.0;LA HOLANDA;Sitio;CATALOGO
1212;c-1891 f-074.jpg;LAS LUMITRS;817.0;1974.0;1005.0;1938.0;1011.0;1971.0;824.0;2011.0;11;c-1891 f-074;-7.555.051.387.876.730;37.089.599.662.845.500;7.272.727.272.727.270;LAS LAJITAS;Quebrada;CATALOGO
1213;c-1891 f-074.jpg;SAN FRANCISCO;1119.0;1948.0;1470.0;2343.0;1423.0;2380.0;1078.0;1986.0;13;c-1891 f-074;-7.554.255.020.115.130;37.096.487.033.041.100;100.0;SAN FRANCISCO;Vereda;CATALOGO
1214;c-1891 f-074.jpg;LAGRANIA;1640.0;1908.0;1762.0;1879.0;1769.0;1906.0;1645.0;1935.0;8;c-1891 f-074;-7.552.881.153.877.410;3.710.708.298.718.810;7.777.777.777.777.770;LA GRANJA;Sitio;CATALOGO
1215;c-1891 f-074.jpg;SH ISIDRO;333.0;2091.0;471.0;2076.0;473.0;2099.0;335.0;2114.0;9;c-1891 f-074;-7.556.327.685.878.760;3.705.860.649.696.560;80.0;SAN ISIDRO;Sitio;CATALOGO
1216;c-1891 f-074.jpg;LA ESPERANZA;777.0;2026.0;978.0;1989.0;985.0;2021.0;784.0;2062.0;12;c-1891 f-074;-7.555.156.867.050.450;37.075.824.922.454.400;75.0;LA ESMERALDA;Vereda;CATALOGO
1217;c-1891 f-074.jpg;MESA DE AGUAYO;1332.0;1956.0;1547.0;1934.0;1549.0;1960.0;1334.0;1982.0;14;c-1891 f-074;-7.553.693.343.515.060;37.094.367.842.211.700;7.142.857.142.857.140;MATA DE AGUA;Sitio;CATALOGO
1218;c-1891 f-074.jpg;CAMIRADOR;1556.0;1950.0;1691.0;1938.0;1693.0;1959.0;1558.0;1971.0;9;c-1891 f-074;-7.553.102.660.142.220;37.095.957.235.333.700;7.777.777.777.777.770;MIRADOR;Vereda;CATALOGO
1219;c-1891 f-074.jpg;LOMA LINDA;1524.0;1979.0;1677.0;1961.0;1680.0;1984.0;1527.0;2004.0;10;c-1891 f-074;-7.553.187.043.481.200;37.088.275.168.577.200;80.0;LA LINDA;Sitio;CATALOGO
1220;c-1891 f-074.jpg;ELLLAVEIL NA;2157.0;1894.0;2325.0;1882.0;2328.0;1924.0;2160.0;1934.0;12;c-1891 f-074;-755.151.783.555.706;3.711.079.157.113.950;6.153.846.153.846.150;;;
1221;c-1891 f-074.jpg;BARRANGEM LA;1241.0;2074.0;1425.0;2117.0;1413.0;2153.0;1233.0;2116.0;12;c-1891 f-074;-7.553.933.308.635.280;37.063.109.777.478.000;6.666.666.666.666.660;;;
1222;c-1891 f-074.jpg;SHERANCISCO;770.0;2156.0;942.0;2133.0;946.0;2164.0;773.0;2187.0;11;c-1891 f-074;-7.555.175.325.905.850;37.041.388.071.476.700;7.272.727.272.727.270;FRANCISCO;Sitio;CATALOGO
1223;c-1891 f-074.jpg;ELPRINAR;1809.0;2081.0;1992.0;2053.0;1998.0;2083.0;1814.0;2114.0;8;c-1891 f-074;-7.552.435.504.368.430;3.706.125.548.550.230;75.0;EL PINAR;Sitio;CATALOGO
1224;c-1891 f-074.jpg;AN VILENTE;308.0;2267.0;472.0;2251.0;477.0;2286.0;312.0;2305.0;10;c-1891 f-074;-7.556.393.610.362.340;37.011.984.298.718.800;8.181.818.181.818.180;SAN VICENTE;Vereda;CATALOGO
1225;c-1891 f-074.jpg;THELES;785.0;2202.0;1011.0;2331.0;977.0;2389.0;753.0;2257.0;6;c-1891 f-074;-7.555.135.771.215.710;3.702.920.272.420.760;7.142.857.142.857.140;TONELES;Vereda;CATALOGO
1226;c-1891 f-074.jpg;ELRETIRO;637.0;2245.0;764.0;2239.0;765.0;2264.0;639.0;2270.0;8;c-1891 f-074;-7.555.526.044.158.480;3.701.781.207.349.960;8.888.888.888.888.880;EL RETIRO;Sitio;CATALOGO
1227;c-1891 f-074.jpg;BUENAVISTA;1810.0;2129.0;1966.0;2104.0;1971.0;2137.0;1814.0;2162.0;10;c-1891 f-074;-7.552.432.867.389.090;3.704.854.034.052.590;909.090.909.090.909;BUENA VISTA;Sitio;CATALOGO
1228;c-1891 f-074.jpg;VEN CIA;276.0;2326.0;450.0;2299.0;457.0;2337.0;282.0;2366.0;7;c-1891 f-074;-7.556.477.993.701.320;3.699.635.526.635.190;8.571.428.571.428.570;VENECIA;Sitio;CATALOGO
1229;c-1891 f-074.jpg;SN FRANCISCO;1040.0;2246.0;1243.0;2225.0;1245.0;2252.0;1042.0;2272.0;12;c-1891 f-074;-7.554.463.341.483.230;37.017.547.174.645.900;923.076.923.076.923;SAN FRANCISCO;Vereda;CATALOGO
1230;c-1891 f-074.jpg;LAS FLORES;1706.0;2233.0;1867.0;2209.0;1873.0;2244.0;1710.0;2270.0;10;c-1891 f-074;-755.270.711.324.077;3.702.099.085.974.370;100.0;LAS FLORES;Vereda;CATALOGO
1231;c-1891 f-074.jpg;ELCINCIN;1893.0;2189.0;2035.0;2172.0;2039.0;2203.0;1897.0;2221.0;8;c-1891 f-074;-7.552.213.998.103.620;37.032.646.409.305.400;75.0;ELCINCO;Sitio;CATALOGO
1232;c-1891 f-074.jpg;KINDBY;366.0;2411.0;464.0;2498.0;441.0;2525.0;344.0;2436.0;6;c-1891 f-074;-7.556.240.665.560.440;36.973.838.863.789.600;6.666.666.666.666.660;;;
1233;c-1891 f-074.jpg;LAS PALMAS;1134.0;2323.0;1255.0;2314.0;1257.0;2336.0;1136.0;2346.0;10;c-1891 f-074;-7.554.215.465.424.990;3.699.714.996.291.300;80.0;LAS DAMAS;Vereda;CATALOGO
1234;c-1891 f-074.jpg;LINDAJ;602.0;2447.0;695.0;2442.0;696.0;2462.0;603.0;2467.0;6;c-1891 f-074;-7.555.618.338.435.490;36.964.302.505.057.300;8.333.333.333.333.330;LINDA;Quebrada;CATALOGO
1235;c-1891 f-074.jpg;BUGMAVISTA;787.0;2430.0;923.0;2421.0;925.0;2444.0;789.0;2453.0;10;c-1891 f-074;-7.555.130.497.257.020;36.968.805.785.569.700;7.272.727.272.727.270;BUENA VISTA;Sitio;CATALOGO
1236;c-1891 f-074.jpg;IBUKES;687.0;2519.0;847.0;2557.0;838.0;2596.0;680.0;2558.0;6;c-1891 f-074;-755.539.419.519.133;3.694.522.978.759.270;6.666.666.666.666.660;;;
1237;c-1891 f-074.jpg;LINDOSA;1014.0;2463.0;1128.0;2449.0;1131.0;2479.0;1018.0;2494.0;7;c-1891 f-074;-7.554.531.902.946.150;36.960.064.123.398.500;7.142.857.142.857.140;LINDO;Caño;CATALOGO
1238;c-1891 f-074.jpg;EL PORVENIR;1669.0;2395.0;1837.0;2378.0;1841.0;2412.0;1671.0;2430.0;11;c-1891 f-074;-7.552.804.681.476.460;36.978.077.245.448.400;100.0;EL PORVENIR;Sitio;CATALOGO
1239;c-1891 f-076.jpg;PEDREGAL;2124.0;296.0;2152.0;461.0;2112.0;467.0;2088.0;303.0;8;c-1891 f-076;-7.551.403.637.390.080;38.042.503.252.669.000;7.272.727.272.727.270;EL PEDREGAL;Sitio;CATALOGO
1240;c-1891 f-076.jpg;HALKRET;504.0;341.0;613.0;333.0;615.0;361.0;506.0;370.0;7;c-1891 f-076;-7.555.951.888.533.240;38.029.811.010.676.100;62.5;;;
1241;c-1891 f-076.jpg;LA HONDA;827.0;497.0;951.0;497.0;952.0;520.0;827.0;521.0;8;c-1891 f-076;-7.555.045.045.867.040;3.798.581.123.843.410;80.0;LA HOLANDA;Sitio;CATALOGO
1242;c-1891 f-076.jpg;RARLINTIUR;190.0;568.0;350.0;568.0;350.0;589.0;190.0;588.0;10;c-1891 f-076;-7.556.833.463.137.530;37.965.785.701.067.600;60.0;;;
1243;c-1891 f-076.jpg;SAN MORIWN;746.0;545.0;896.0;541.0;897.0;567.0;747.0;569.0;10;c-1891 f-076;-75.552.724.584.242;3.797.227.284.697.500;7.272.727.272.727.270;SAN MARIANO;Caño;CATALOGO
1244;c-1891 f-076.jpg;ELINGERMANY;1673.0;528.0;1745.0;681.0;1705.0;700.0;1634.0;544.0;11;c-1891 f-076;-7.552.669.848.047.830;37.977.067.693.950.100;7.272.727.272.727.270;LINDERMAN;Sitio;CATALOGO
1245;c-1891 f-076.jpg;VIA BUENAVISTA;1794.0;524.0;2062.0;509.0;2065.0;548.0;1795.0;566.0;14;c-1891 f-076;-7.552.330.132.993.310;37.978.195.893.238.400;7.142.857.142.857.140;BUENAVISTA;Caño;CATALOGO
1246;c-1891 f-076.jpg;VEDA CHIQUITA;190.0;599.0;386.0;605.0;385.0;629.0;189.0;623.0;13;c-1891 f-076;-7.556.833.463.137.530;3.795.704.215.658.360;7.333.333.333.333.330;PUERTA CHIQUITA;Vereda;CATALOGO
1247;c-1891 f-076.jpg;AN CUNAUTTA;914.0;619.0;1109.0;619.0;1109.0;653.0;914.0;653.0;11;c-1891 f-076;-755.480.078.793.528;3.795.140.116.014.230;5.882.352.941.176.470;;;
1248;c-1891 f-076.jpg;PALMICHAL;228.0;752.0;399.0;750.0;400.0;782.0;228.0;786.0;9;c-1891 f-076;-7.556.726.775.765.030;37.913.888.533.807.800;100.0;PALMICHAL;Vereda;CATALOGO
1249;c-1891 f-076.jpg;VER IR CIMARRONR;355.0;807.0;661.0;791.0;663.0;831.0;355.0;847.0;16;c-1891 f-076;-7.556.370.215.335.910;37.898.375.793.594.300;56.25;;;
1250;c-1891 f-076.jpg;LOS MANGOS;1560.0;758.0;1762.0;753.0;1763.0;788.0;1560.0;793.0;10;c-1891 f-076;-7.552.987.102.602.880;37.912.196.234.875.400;7.272.727.272.727.270;LOS CANELOS;Sitio;CATALOGO
1251;c-1891 f-076.jpg;ELFICA;911.0;812.0;994.0;812.0;994.0;844.0;911.0;844.0;6;c-1891 f-076;-7.554.809.210.622.580;37.896.965.544.484;75.0;EL FICAL;Sitio;CATALOGO
1252;c-1891 f-076.jpg;POMARROJO;1982.0;767.0;2136.0;772.0;2135.0;807.0;1980.0;802.0;9;c-1891 f-076;-7.551.802.311.255.710;37.909.657.786.476.800;7.777.777.777.777.770;POMAREJO;Loma;CATALOGO
1253;c-1891 f-076.jpg;ELVILIVIL;389.0;870.0;558.0;867.0;559.0;901.0;389.0;904.0;9;c-1891 f-076;-7.556.274.758.213.150;37.880.606.654.804.200;7.777.777.777.777.770;VILIVIL;Quebrada;CATALOGO
1254;c-1891 f-076.jpg;LA ESPERANZA;1067.0;1277.0;1272.0;1269.0;1273.0;1304.0;1068.0;1314.0;12;c-1891 f-076;-755.437.123.088.287;377.658.123.772.242;75.0;LA ESMERALDA;Vereda;CATALOGO
1255;c-1891 f-076.jpg;LA CHITVERR;777.0;980.0;950.0;972.0;952.0;1016.0;777.0;1022.0;11;c-1891 f-076;-7.555.185.423.988.740;3.784.958.117.437.720;75.0;LA CHIVATERA;Sitio;CATALOGO
1256;c-1891 f-076.jpg;VIA DE MAITO;1058.0;948.0;1565.0;930.0;1568.0;1006.0;1061.0;1020.0;12;c-1891 f-076;-7.554.396.498.944.770;3.785.860.676.868.320;7.142.857.142.857.140;VILLA DE MARRO;Sitio;CATALOGO
1257;c-1891 f-076.jpg;BULMAVISTA;1783.0;981.0;1975.0;971.0;1977.0;1005.0;1783.0;1018.0;10;c-1891 f-076;-755.236.101.618.009;3.784.929.912.455.510;7.272.727.272.727.270;BELLA VISTA;Sitio;CATALOGO
1258;c-1891 f-076.jpg;VENTRARONES;233.0;1091.0;392.0;1091.0;392.0;1114.0;233.0;1114.0;11;c-1891 f-076;-7.556.712.737.952.860;37.818.273.644.128.100;6.363.636.363.636.360;;;
1259;c-1891 f-076.jpg;EL SILENCIO;1727.0;1044.0;1907.0;1040.0;1908.0;1078.0;1727.0;1082.0;11;c-1891 f-076;-7.552.518.239.676.390;37.831.529.985.765.100;100.0;EL SILENCIO;Sitio;CATALOGO
1260;c-1891 f-076.jpg;CASA NUEVA;328.0;1116.0;462.0;1122.0;461.0;1145.0;328.0;1138.0;10;c-1891 f-076;-7.556.446.019.521.630;37.811.222.398.576.500;100.0;CASA NUEVA;Sitio;CATALOGO
1261;c-1891 f-076.jpg;BRICONES;186.0;1158.0;310.0;1157.0;310.0;1179.0;186.0;1180.0;8;c-1891 f-076;-7.556.844.693.387.260;37.799.376.306.049.800;75.0;BALCONES;Sitio;CATALOGO
1262;c-1891 f-076.jpg;CRULE DEL PRADO;927.0;1128.0;1160.0;1111.0;1163.0;1142.0;930.0;1165.0;15;c-1891 f-076;-7.554.764.289.623.630;37.807.837.800.711.700;75.0;CRUCE DEL SALADO;Sitio;CATALOGO
1263;c-1891 f-076.jpg;EL MIRADOR;1138.0;1130.0;1350.0;1104.0;1354.0;1136.0;1143.0;1165.0;10;c-1891 f-076;-7.554.171.893.950.050;37.807.273.701.067.600;100.0;EL MIRADOR;Sitio;CATALOGO
1264;c-1891 f-076.jpg;LA SECRETA;1611.0;1139.0;1795.0;1126.0;1799.0;1165.0;1614.0;1179.0;10;c-1891 f-076;-755.284.391.691.875;37.804.735.252.669.000;100.0;LA SECRETA;Quebrada;CATALOGO
1265;c-1891 f-076.jpg;BULURVIST;392.0;1205.0;529.0;1205.0;529.0;1244.0;392.0;1243.0;9;c-1891 f-076;-7.556.266.335.525.850;37.786.119.964.412.800;60.0;;;
1266;c-1891 f-076.jpg;LAPALMERA;1084.0;1218.0;1301.0;1196.0;1302.0;1236.0;1086.0;1255.0;9;c-1891 f-076;-755.432.350.232.149;3.778.245.331.672.590;75.0;LA PALMERITA;Sitio;CATALOGO
1267;c-1891 f-076.jpg;LA BOHEMIA;1235.0;1229.0;1474.0;1230.0;1474.0;1275.0;1235.0;1275.0;10;c-1891 f-076;-7.553.899.560.393.950;3.777.935.076.868.320;100.0;LA BOHEMIA;Sitio;CATALOGO
1268;c-1891 f-076.jpg;ELPALMAR;896.0;1321.0;1040.0;1307.0;1045.0;1344.0;897.0;1359.0;8;c-1891 f-076;-7.554.851.324.059.090;37.753.402.185.053.300;8.888.888.888.888.880;EL PALMAR;Sitio;CATALOGO
1269;c-1891 f-076.jpg;NARANJAL;1338.0;1292.0;1530.0;1287.0;1531.0;1326.0;1338.0;1330.0;8;c-1891 f-076;-7.553.610.381.463.240;3.776.158.162.989.320;80.0;NARANJALES;Vereda;CATALOGO
1270;c-1891 f-076.jpg;EL REMOLINA;376.0;1383.0;524.0;1378.0;524.0;1403.0;377.0;1408.0;11;c-1891 f-076;-7.556.311.256.524.790;37.735.915.096.085.400;7.272.727.272.727.270;EL MOLINO;Sitio;CATALOGO
1271;c-1891 f-076.jpg;BARRANCOS;1038.0;1351.0;1248.0;1346.0;1250.0;1382.0;1039.0;1391.0;9;c-1891 f-076;-7.554.452.650.193.450;3.774.494.069.039.140;7.777.777.777.777.770;BARRANCÓN;Isla;CATALOGO
1272;c-1891 f-076.jpg;LOS PINOS;1321.0;1349.0;1495.0;1347.0;1496.0;1380.0;1322.0;1382.0;9;c-1891 f-076;-755.365.811.002.462;37.745.504.790.035.500;7.777.777.777.777.770;LOS MICOS;Loma;CATALOGO
1273;c-1891 f-076.jpg;VIA EL MURAL;262.0;1413.0;458.0;1407.0;459.0;1445.0;263.0;1453.0;12;c-1891 f-076;-7.556.631.318.642.270;37.727.453.601.423.400;6.923.076.923.076.920;;;
1274;c-1891 f-076.jpg;LOS GUIAMITOS;1669.0;1359.0;1879.0;1362.0;1879.0;1403.0;1668.0;1401.0;13;c-1891 f-076;-7.552.681.078.297.570;3.774.268.429.181.490;7.692.307.692.307.690;LOS IGUANITOS;Sitio;CATALOGO
1275;c-1891 f-076.jpg;BUENAVISTA;347.0;1461.0;500.0;1459.0;501.0;1485.0;347.0;1487.0;10;c-1891 f-076;-7.556.392.675.835.380;37.713.915.209.964.400;909.090.909.090.909;BUENA VISTA;Sitio;CATALOGO
1276;c-1891 f-076.jpg;LA ESTACIOU;614.0;1443.0;761.0;1442.0;761.0;1472.0;614.0;1473.0;11;c-1891 f-076;-7.555.643.056.665.490;3.771.899.210.676.150;7.272.727.272.727.270;LA ESTACA;Sitio;CATALOGO
1277;c-1891 f-076.jpg;IN BOTICA;1482.0;1414.0;1630.0;1415.0;1629.0;1452.0;1482.0;1450.0;9;c-1891 f-076;-7.553.206.092.472.730;37.727.171.551.601.400;7.777.777.777.777.770;LA BOTICA;Quebrada;CATALOGO
1278;c-1891 f-076.jpg;LELUCRSO ALENAVISTA;1119.0;1439.0;1643.0;1447.0;1643.0;1482.0;1118.0;1477.0;19;c-1891 f-076;-75.542.252.376.363;37.720.120.306.049.800;5.263.157.894.736.840;;;
1279;c-1891 f-076.jpg;FISALIO;357.0;1523.0;551.0;1521.0;552.0;1562.0;357.0;1564.0;7;c-1891 f-076;-7.556.364.600.211.040;37.696.428.120.996.400;7.777.777.777.777.770;FISCALITO;Sitio;CATALOGO
1280;c-1891 f-076.jpg;JESC DE MAITO;1091.0;1490.0;1354.0;1494.0;1353.0;1539.0;1091.0;1530.0;13;c-1891 f-076;-7.554.303.849.384.450;37.705.735.765.124.500;6.428.571.428.571.420;;;
1281;c-1891 f-076.jpg;LOS NARANJOS;337.0;1583.0;612.0;1577.0;613.0;1612.0;337.0;1617.0;12;c-1891 f-076;-7.556.420.751.459.720;37.679.505.131.672.500;100.0;LOS NARANJOS;Caserío;CATALOGO
